,algo,mean_test_score,std_test_score,params
60,decisiontree,0.6432560475409165,0.05444844452399437,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 100}"
61,decisiontree,0.6631987890987513,0.05503969305616648,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 200}"
62,decisiontree,0.6731922780755161,0.07427580884282263,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'min_samples_leaf': 500}"
63,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 1}"
64,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2}"
65,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 5}"
66,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 10}"
67,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 15}"
68,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 20}"
69,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 100}"
70,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 200}"
71,decisiontree,0.7497898822462878,0.011119015980406037,"{'criterion': 'gini', 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 500}"
72,decisiontree,0.7246360808267518,0.028076891067222158,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 1}"
73,decisiontree,0.6924375742826162,0.04831159265245246,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 2}"
74,decisiontree,0.7125125875972161,0.03932247534283822,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 5}"
75,decisiontree,0.7052436612508396,0.061095345510855104,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 10}"
76,decisiontree,0.708587038382733,0.04388593928080485,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 15}"
